"categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","city","countryCode","language","location/lat","location/lng","name","neighborhood","publishedAtDate","stars","text","textTranslated","title"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","majed alotibi","الديرة","2021-08-03T10:44:26.942Z","5","معلم تراثي مهم للمملكة العربية السعودية ويعتبر القلب والنبض لها حيث ساهم في مراحل تأسيس المملكة العربية السعودية على يد الملك عبدالعزيز آل سعود ، وتمت إعادة ترميمه عام ١٤١٦هـ تحت رعاية أمير الرياض / سلمان بن عبدالعزيز .
قصر المصمك حصن مبني من اللبن (الطوب الطيني) يقع في وسط العاصمة السعودية الرياض، والاسم الحقيقي للقصر هو قصر المسمك لسمك أدواره وجدرانه الجانبية، وسمي بقصر المصمك بعدما حرف العامة حرف ""السين"" إلى حرف ""الصاد""؛  فسمي المصمك وتم تأسيسه عام  ١٨٦٥هـ
ويقع في الركن الشمالي الشرقي للرياض القديمة قرب السور القديم ، وقد كان المصمك مسرحاً لمعركة فتح الرياض .",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdullah Alsewailim","الديرة","2021-08-01T13:10:58.413Z","4","قصر المصمك، حصن مبني من الطوب الطيني يقع في وسط العاصمة السعودية الرياض، والاسم الحقيقي للقصر هو قصر المسمك لسمك أدواره وجدرانه الجانبية، وسمي بقصر المصمك بعدما حرف العامة حرف السين إلى حرف الصاد؛ فسمي المصمك.
الساحة المحيطة بالمتحف جميلة وتستحق الزيارة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Stefanos Filippis","الديرة","2021-07-27T18:14:00.238Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Wedad Aljabari","الديرة","2021-07-26T19:30:14.034Z","5","قصر المصمك وفيه الساحه ونوافير وحوله المعقيليه والديره",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابونجم الشمري","الديرة","2021-07-26T17:35:23.945Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالله صالح","الديرة","2021-07-25T17:51:17.719Z","5","متحف تاريخي رائع وهو يمثل  فتح الرياض في عهد الملك عبدالعزيز رحمه الله",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Farzana Sheikh","الديرة","2021-07-22T17:54:05.349Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالله السبيعي","الديرة","2021-07-22T10:40:15.666Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","SAHEED ABDULSALAM","الديرة","2021-07-21T15:57:09.586Z","5","But now it's closed due to corona","لكنها الآن مغلقة بسبب كورونا","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sidhick Aluva","الديرة","2021-07-21T14:36:29.845Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohd A S","الديرة","2021-07-19T07:10:01.711Z","5","دمتي يا بلادي شامخه ومن عز إلى أكثر",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ruka Jesinawu","الديرة","2021-07-16T12:12:33.204Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ammal Farahat","الديرة","2021-07-15T19:08:32.006Z","3","On a visit to Riyadh, wanted to take the kids however when we got there found out it has been closed since covid outbreak.","في زيارة إلى الرياض، أردنا أن نأخذ الأطفال، ولكن عندما وصلنا هناك اكتشفنا أنه مغلق منذ تفشي كوفيد.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ali Mahmoud H.Noor","الديرة","2021-07-14T22:37:24.659Z","4","Very nice exactly nights","جميل جدا بالضبط الليالي","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","khaled saleh","الديرة","2021-07-10T03:06:41.948Z","3","في وسط العاصمة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abo lenda","الديرة","2021-07-08T17:06:40.168Z","4","دام عزگ ياوطن 💚🇸🇦💚",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Narjes Mohammad","الديرة","2021-07-08T14:08:34.490Z","4","منطقه تاريخية جميلة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mehak Diamond","الديرة","2021-07-07T23:42:52.524Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","shady eldesoky","الديرة","2021-07-07T20:41:41.614Z","4","I like it","أحبها","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Omar Waleed","الديرة","2021-07-07T15:15:59.130Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","محمد الأحمد","الديرة","2021-07-06T19:04:22.533Z","5","موقع رائع لزمن جميل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","سعود","الديرة","2021-07-06T17:54:58.117Z","1","بقوقل ماب كاتبين مفتوح ومشوار الطريق 26 دقيقه ويوم وصلته مقفل ولا فيه احد حوله اسأله متى يفتح",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Zaid Farooqui","الديرة","2021-07-06T13:19:48.015Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","R mm","الديرة","2021-07-04T16:45:24.727Z","5","ونعم ياعيال عمي السبعان الله يرحمكم",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdulrahman Alhumaidi","الديرة","2021-07-03T14:38:55.818Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Dana Mohammed","الديرة","2021-06-29T20:49:59.083Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Robert M","الديرة","2021-06-28T21:24:03.717Z","1","Closed and not open.","مغلق وليس مفتوح","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammed Waleed","الديرة","2021-06-28T21:16:43.705Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","m7md","الديرة","2021-06-27T17:19:20.703Z","5","مكان تاريخي يستحق الافضل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Moayad Abdulaziz","الديرة","2021-06-25T11:27:34.542Z","5","متحف رائع يعج برائحة عبق الماضي وقصر المصمك حصن مبني من اللبن (الطوب الطيني) يقع في وسط العاصمة السعودية الرياض بني عام 1865م",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","abubakker siddique","الديرة","2021-06-25T06:59:32.996Z","4","The root of modern Saudi Arabia. Free to visit and one can quickly learn the history of modern Saudi Arabia from here","جذور المملكة العربية السعودية الحديثة. زيارة مجانية، ويمكن للمرء أن يتعلم بسرعة تاريخ المملكة العربية السعودية الحديثة من هنا.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed Ahmed","الديرة","2021-06-23T14:03:24.543Z","5","تحفه فنيه رائعة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مفلح للصيانة افران الغاز والكهرباء","الديرة","2021-06-23T09:54:48.341Z","5","وش رايك قمة النظافة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sayeed Siddiki","الديرة","2021-06-21T19:03:59.742Z","5","Nice museum...","متحف جميل...","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ً","الديرة","2021-06-19T07:49:27.032Z","1","مكان سيئ جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Anas Mohsen","الديرة","2021-06-18T15:44:58.367Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Saleh Almufadhi","الديرة","2021-06-16T07:26:11.598Z","5","مكان تاريخي لذكرى حدث تاريخي.",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Fawaz Alotaibi","الديرة","2021-06-14T17:42:09.052Z","5","طبعاً لا يحتاج تعليق مكان مميز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmad Bataineh","الديرة","2021-06-13T19:42:57.881Z","5","goodjob","أحسنت","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdullah Bin Rashed","الديرة","2021-06-12T02:50:55.672Z","5","قصر تراثي جميل
فيه ادوات من الزمن القديم التي كانو يستخدمونها اباؤنا واجدادنا
تنسيق وتنظيم لمشاهدة هذا التراث
مع وجود عرض مرئي لزمن الملك عبدالعزيز رحمه الله

ياليت يوفرون تحف ومجسمات مطابقه للمعروضات وتعرض بسعر رمزي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","علي العسيري","الديرة","2021-06-11T16:08:27.887Z","4","جميل ولكن اخر زيارة له كان مقفل.",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ali Al Ghamdi","الديرة","2021-06-09T23:52:17.423Z","5","رااااااااائع. ويستحق الزيارة
متحف قصر المصمك",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مشهور بن محمد","الديرة","2021-06-08T00:01:10.988Z","5","Don’t miss the history of Saudi Arabia 👌🏼💚","لا تفوت تاريخ المملكة العربية السعودية 👌🏼💚","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابوقاسم الضامن","الديرة","2021-06-04T07:13:20.204Z","5","المكان جميل جدا ولكن لم ادخل لانه كان مغلق",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mnoor","الديرة","2021-06-01T20:57:42.937Z","4","المتحف مغلق للأسف بسبب كورونا
يفتح فقط ساعتين خلال اليوم
التقييم عشان الساحات والمحلات اللي فيه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ضيف الله العمري","الديرة","2021-05-30T19:35:55.434Z","3","يستاهل الزياره الي مازاره",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Norrie Anne Antonio","الديرة","2021-05-30T01:38:09.318Z","5","Great historical place","مكان تاريخي عظيم","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","شرعاء السلمي","الديرة","2021-05-28T16:05:35.708Z","5","ممتاز وعجبني جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Hanan M","الديرة","2021-05-27T20:58:51.384Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","شريفة شبيلي","الديرة","2021-05-25T05:57:30.524Z","5","زرت الرياض  في عام ١٤٤٠للجنادرية وزرت قصر المصمك",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","sayed mohamed","الديرة","2021-05-19T23:43:07.868Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ishrat Khan","الديرة","2021-05-19T23:00:28.635Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ali ali","الديرة","2021-05-19T01:18:20.397Z","5","تاريخ شامخ",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","خطاب اياد","الديرة","2021-05-17T16:21:02.034Z","2",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","fal _44","الديرة","2021-05-17T04:41:43.889Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","أسامة","الديرة","2021-05-15T03:54:01.810Z","5","مكان جميل جداً انصح الجميع بزيارته",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","TURKI HAMAD","الديرة","2021-05-14T22:14:44.758Z","4","King Abdulaziz Museum
Very beautiful, the museum is organized and contains a full explanation in both Arabic and English from the foundations of Al-Masmak Palace and it contains internal artifacts. It is worth a visit very interesting for Saudi culture

متحف الملك عبد العزيز
جميل جداً المتحف منظم وفيه معالم شرح كامل بالعربي والانجليزي من اسس قصر المصمك وفيه قطع اثريه داخليه ويستحق الزياره ممتع جداً لثقافه السعوديه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ABU AMAR","الديرة","2021-05-13T12:15:07.456Z","4","تراث",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","على أحمد معشي","الديرة","2021-05-05T11:02:57.921Z","5","ممتاز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Thamer Ali","الديرة","2021-05-03T18:37:15.954Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","خالد","الديرة","2021-04-24T09:30:19.978Z","5","المكان أكثر من رائع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","gokul sanjeev","الديرة","2021-04-24T04:27:13.703Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","احمد عيسى","الديرة","2021-04-23T16:14:15.306Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Marc Mrad","الديرة","2021-04-22T04:26:02.722Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Reem Alharbi","الديرة","2021-04-21T01:15:10.952Z","5","حلو للامانه✌🏻🦋",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","s m siraj","الديرة","2021-04-19T08:33:36.528Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Useful things","الديرة","2021-04-17T23:19:49.963Z","4","Historical palace ,refer to the Saudi kingdom beginning","قصر تاريخي يشير إلى بداية المملكة السعودية","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdulmalik Abdulaziz","الديرة","2021-04-16T14:12:51.116Z","5","متحف سعودي اثري
مفتوح للزياره نهارا اغلب الايام
يوجد مرشدين داخل المتحف
المتحف بحوار سوق الثميري
وبجوار الجامع الكبير
وبحوار سوق سويقه
المكان جميل ومتعوب عليه
جزا الله القائمين عليه خير الجزاء
لانه يمثل تراث سعودي اصيل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مريود عبدالله","الديرة","2021-04-12T14:41:42.706Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","alawe zaki","الديرة","2021-04-11T15:35:41.145Z","5","جميلة جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abrar Adam","الديرة","2021-04-09T08:20:58.620Z","4","ودي تكون حوله فعاليات ومسيرات تراثيه اسبوعيه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابو احمد","الديرة","2021-04-08T08:40:05.184Z","3","جميل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","MR Nahid FF","الديرة","2021-04-07T05:56:58.568Z","4","One of the best traditional Shital Patil","واحدة من أفضل شيتال باتيل التقليدية","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Samio Bb","الديرة","2021-04-05T19:49:55.678Z","5","جميل جدا حفظ الله بلادنا وأمتنا من شر الاشرار",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","‪Hussain “Mohammed”‬‏","الديرة","2021-04-04T14:42:43.972Z","4","جميل وتاريخ مشرف، الله يحفظ لنا بلادنا وولاة أمرنا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ignacio lopez","الديرة","2021-04-03T19:01:49.927Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مامي عبدالله","الديرة","2021-03-28T20:31:06.918Z","5","قصر المصمك وفيه فعاليه انوار الرياض تنير اسوار المصمك بجمالها ،، Al Masmak Palace, in which the activities of the Riyadh lights, illuminate the walls of Masmak with their beauty,",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ahmed alsuwai","الديرة","2021-03-27T11:34:36.709Z","3","للاسف طلع مقفل زيارتي له كانت يوم السبت ٢٧ مارس ٢٠٢١",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sirajul Islam","الديرة","2021-03-27T09:50:47.908Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","N","الديرة","2021-03-25T20:15:55.376Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abrar M","الديرة","2021-03-20T16:26:22.698Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","يحيى صالح (ابوتميم)","الديرة","2021-03-19T13:20:23.952Z","5","مجد وعراقة ومصدر للفخر لكل سعودي .",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Faisal M . B","الديرة","2021-03-19T09:28:38.045Z","5","تعود قصة بناء حصن المصمك إلى عهد الإمام عبدالله بن فيصل بن تركي آل سعود، الذي شرع في تشييده عام 1282هـ - 1865م ضمن قصر كبير في الرياض.
وأطلق عليه المصمك، وفقًا لما ذكرته دارة الملك عبدالعزيز، نسبة لمواصفات بنائه السميكة والمرتفعة، ليظل على مدى 147 عامًا متربعًا وسط الرياض القديمة التي يقطعها آنذاك شارع شمالي جنوبي يسمى ""السويلم"" وشرقي غربي يسمى ""الثميري""، محاطة بسور طيني يبلغ ارتفاعه 20 قدماً، وله خمس بوابات هي "" الثميري، السويلم، دخنه، المذبح الشميسي"".",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmad Navid","الديرة","2021-03-17T19:47:36.353Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","منيرة أحمد القحطاني","الديرة","2021-03-16T13:55:45.290Z","5","مكان جميل جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","S","الديرة","2021-03-15T22:54:02.850Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohamed Samirul Arabath","الديرة","2021-03-14T09:29:54.814Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Turki Saad","الديرة","2021-03-13T13:45:16.778Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed Tarek","الديرة","2021-03-12T18:47:35.024Z","5","من القصور المميزه وأتمنى أن يكون متاح طول الاسبوع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Khaled Ali","الديرة","2021-03-06T22:12:54.639Z","4","مكان جميل  وبجانبه شارع الثميري  وبه عدة محلات تلبي جميع الاذواق",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","G4","الديرة","2021-03-06T18:30:08.639Z","5","متحف جميل وممتاز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","amal","الديرة","2021-03-06T12:58:50.588Z","5","مكان تاريخي جميل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","محمد البراهيم","الديرة","2021-03-06T03:36:57.604Z","5","متحف تاريخي في قصر المصمك عن تأسيس المملكة العربية السعودية على يد المؤسس الملك عبدالعزيز  بن عبدالرحمن رحمه الله",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Elton Zaka","الديرة","2021-03-04T08:41:20.012Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohamed Yones","الديرة","2021-03-01T20:25:30.290Z","5","روعة المكان",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","H. DEHAINI","الديرة","2021-03-01T17:12:25.908Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mrs M","الديرة","2021-02-28T14:46:56.020Z","2","مغلق بسبب كورونا.",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Shiji Divakaran","الديرة","2021-02-26T17:54:17.127Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmad Alawodh","الديرة","2021-02-26T16:13:24.269Z","5","🙎‍♂️",,"قصر المصمك"
